Timestamp,Record Type,Instrument Name,Premium (256ths),Workup State,Workup Reason,Aggressive Order Number,Aggressive Bid/Ask,Passive Order Number,Passive Bid/Ask,Sequence
16:23:09:527167 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,74000
16:24:00:123861 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,74128
16:24:00:123861 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74134
16:24:00:123993 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74135
16:24:03:124281 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,74152
16:25:13:642358 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,74288
16:25:13:642358 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,74311
16:25:13:643781 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,74333
16:25:13:942432 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,74353
16:25:13:942498 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,74357
16:25:13:942512 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,74361
16:25:13:942557 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,74366
16:25:13:942571 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,74370
16:25:13:942634 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,74375
16:25:13:942674 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,74379
16:25:16:942170 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,74413
16:25:19:491532 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,74414
16:25:19:491532 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74418
16:25:19:491645 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74419
16:25:19:495230 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74428
16:25:19:751203 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74442
16:25:20:013426 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74456
16:25:20:028530 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74462
16:25:20:276766 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74468
16:25:20:702697 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74487
16:25:20:997527 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74499
16:25:21:468755 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74507
16:25:21:513970 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74522
16:25:21:997340 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74533
16:25:22:485900 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74544
16:25:22:988550 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74555
16:25:25:988415 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,74570
16:26:38:560222 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,74593
16:26:38:560222 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74598
16:26:39:060728 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74656
16:26:42:060202 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,74688
16:26:51:054575 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,74697
16:26:51:054575 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,74701
16:26:53:888661 20180108,WORKUP,2_YEAR,25556,0,4,000000000,2,000000000,1,74715
16:26:53:888661 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,74716
16:26:53:888661 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74721
16:26:56:888591 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,74737
16:27:44:084978 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,74754
16:27:44:084978 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,74758
16:27:47:085514 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,74781
16:30:45:830465 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,75014
16:30:45:830465 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,75032
16:30:45:839925 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,75096
16:30:45:840027 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,75102
16:30:45:875662 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,75134
16:30:45:875792 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,75147
16:30:45:875834 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,75154
16:30:48:875006 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,75211
16:30:51:951602 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,75214
16:30:51:951602 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,75218
16:30:54:951354 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,75220
16:32:32:734485 20180108,WORKUP,2_YEAR,25560,10,1,000000000,1,000000000,2,75317
16:32:32:734485 20180108,WORKUP,2_YEAR,25560,11,1,000000000,1,000000000,2,75321
16:32:35:734204 20180108,WORKUP,2_YEAR,25560,0,1,000000000,1,000000000,2,75332
16:51:54:913279 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,75856
16:51:54:913279 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,75860
16:51:54:923385 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,75863
16:51:57:923851 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,75869
16:52:17:672765 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,75872
16:52:17:672765 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,75876
16:52:19:670658 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,75877
16:52:22:670159 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,75884
16:53:02:065576 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,75888
16:53:02:065576 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,75892
16:53:05:065100 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,75893
16:53:11:944666 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,75894
16:53:11:944666 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,75898
16:53:14:944180 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,75899
16:54:03:280467 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,75942
16:54:03:280467 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,75946
16:54:03:280586 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,75948
16:54:03:280796 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,75958
16:54:06:280040 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,75967
16:54:23:997151 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,76066
16:54:23:997151 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76072
16:54:26:997352 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,76090
16:54:28:705659 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,76104
16:54:28:705659 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76110
16:54:31:705871 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,76132
16:57:30:272431 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,76230
16:57:30:272431 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76236
16:57:33:272950 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,76237
16:58:18:732930 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,76253
16:58:18:732930 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76257
16:58:21:732392 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,76261
16:58:36:789011 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,76266
16:58:36:789011 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76270
16:58:39:789045 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,76273
16:59:08:055872 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,76311
16:59:08:055872 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76319
16:59:08:056803 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76339
16:59:08:147955 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76388
16:59:08:148040 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76392
16:59:08:148080 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76397
16:59:08:148268 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76405
16:59:08:256804 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76415
16:59:11:256958 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,76561
16:59:27:695034 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,76829
16:59:27:695034 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76833
16:59:27:699593 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76849
16:59:27:703122 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76855
16:59:27:852757 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76862
16:59:27:894965 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76868
16:59:27:899159 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76876
16:59:28:002485 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76882
16:59:28:153772 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76888
16:59:28:302733 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76894
16:59:28:454047 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76900
16:59:28:470686 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76906
16:59:30:122403 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,76918
16:59:33:122529 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,76933
16:59:44:569339 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,76966
16:59:44:569339 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,76970
16:59:47:569874 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,76984
17:00:25:411552 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,77212
17:00:25:411552 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,77223
17:00:25:480810 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,77231
17:00:28:480142 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,77246
17:00:31:644407 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,77254
17:00:31:644407 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,77258
17:00:33:541572 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,77270
17:00:36:541061 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,77282
17:06:22:916118 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,77395
17:06:22:916118 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,77399
17:06:25:916171 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,77401
17:13:11:749459 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,77414
17:13:11:749459 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,77418
17:13:14:749411 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,77421
