Timestamp,Record Type,Instrument Name,Premium (256ths),Quantity,Deal Source,Aggressive,Bid/Ask,Order Number,Sequence
06:26:01:546772 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000004AF8B,11134
06:26:01:546772 20180108,TRADE,2_YEAR,25560,22,1,0,A,605794000004AF8C,11135
06:26:01:547108 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000004AF8C,11139
06:26:01:547108 20180108,TRADE,2_YEAR,25560,2,1,1,B,605794000004B9A3,11140
06:26:01:547238 20180108,TRADE,2_YEAR,25560,6,1,0,A,605794000004AF8C,11143
06:26:01:547238 20180108,TRADE,2_YEAR,25560,6,1,1,B,605794000004B9AF,11144
06:27:37:785118 20180108,TRADE,2_YEAR,25560,13,1,0,A,605794000004AFA7,11174
06:27:37:785118 20180108,TRADE,2_YEAR,25560,15,1,1,B,605794000004BE68,11175
06:27:37:785118 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000004B9C0,11176
06:28:34:867088 20180108,TRADE,2_YEAR,25560,8,1,0,B,605794000004BE6B,11483
06:28:34:867088 20180108,TRADE,2_YEAR,25560,75,1,1,A,605794000004CD10,11484
06:28:34:867088 20180108,TRADE,2_YEAR,25560,40,1,0,B,605794000004BE6E,11485
06:28:34:867088 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000004BE78,11486
06:28:34:867088 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000004BFF6,11487
06:28:34:867088 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000004C0A2,11488
06:28:34:867088 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000004C0A3,11489
06:28:34:867088 20180108,TRADE,2_YEAR,25560,9,1,0,B,605794000004C0C5,11490
06:28:34:867088 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000004C121,11491
06:28:34:867088 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000004C753,11492
06:28:34:867088 20180108,TRADE,2_YEAR,25560,6,1,0,B,605794000004C85E,11493
06:28:34:867088 20180108,TRADE,2_YEAR,25560,3,1,0,B,605794000004C862,11494
06:28:34:867502 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000004C8B0,11503
06:28:34:867502 20180108,TRADE,2_YEAR,25560,6,1,1,A,605794000004CD19,11504
06:28:34:867502 20180108,TRADE,2_YEAR,25560,4,1,0,B,605794000004C98D,11505
06:28:34:867502 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000004C98F,11506
06:28:34:867652 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000004C98F,11516
06:28:34:867652 20180108,TRADE,2_YEAR,25560,4,1,1,A,605794000004CD27,11517
06:28:34:867652 20180108,TRADE,2_YEAR,25560,3,1,0,B,605794000004C9EC,11518
06:28:34:869081 20180108,TRADE,2_YEAR,25560,2,1,1,A,605794000004CD2E,11541
06:28:34:869081 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000004CD4E,11542
06:34:33:570609 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000004CF1F,11714
06:34:33:570609 20180108,TRADE,2_YEAR,25560,1,1,1,A,605794000004E3CD,11715
06:35:48:660905 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000004CF1F,11732
06:35:48:660905 20180108,TRADE,2_YEAR,25560,1,1,1,A,605794000004E90C,11733
06:36:38:306166 20180108,TRADE,2_YEAR,25560,6,1,0,B,605794000004CF29,11775
06:36:38:306166 20180108,TRADE,2_YEAR,25560,29,1,1,A,605794000004EB70,11776
06:36:38:306166 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000004CF2C,11777
06:36:38:306166 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000004E91A,11778
06:36:38:306166 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000004E91B,11779
06:36:38:306166 20180108,TRADE,2_YEAR,25560,18,1,0,B,605794000004EAEF,11780
06:39:02:606808 20180108,TRADE,2_YEAR,25560,3,1,0,A,605794000004EB79,11923
06:39:02:606808 20180108,TRADE,2_YEAR,25560,3,1,1,B,605794000004F5BE,11924
06:39:31:464075 20180108,TRADE,2_YEAR,25560,3,1,0,A,605794000004EB79,12061
06:39:31:464075 20180108,TRADE,2_YEAR,25560,3,1,1,B,605794000004F818,12062
06:41:11:112811 20180108,TRADE,2_YEAR,25560,1,1,0,A,605794000004EB79,12162
06:41:11:112811 20180108,TRADE,2_YEAR,25560,1,1,1,B,6057940000050B56,12163
06:46:42:726398 20180108,TRADE,2_YEAR,25560,33,1,0,A,605794000004EB79,12249
06:46:42:726398 20180108,TRADE,2_YEAR,25560,35,1,1,B,6057940000051D57,12250
06:46:42:726398 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000004EBB9,12251
06:55:23:241790 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000004EBCB,12551
06:55:23:241790 20180108,TRADE,2_YEAR,25560,23,1,1,B,60579400000541E8,12552
06:55:23:241790 20180108,TRADE,2_YEAR,25560,21,1,0,A,6057940000051B96,12553
06:55:23:242374 20180108,TRADE,2_YEAR,25560,4,1,1,B,60579400000541E8,12571
06:55:23:242374 20180108,TRADE,2_YEAR,25560,4,1,0,A,60579400000541FE,12572
06:55:23:242394 20180108,TRADE,2_YEAR,25560,6,1,1,B,60579400000541E8,12575
06:55:23:242394 20180108,TRADE,2_YEAR,25560,6,1,0,A,60579400000541FF,12576
06:55:23:242411 20180108,TRADE,2_YEAR,25560,2,1,1,B,60579400000541E8,12579
06:55:23:242411 20180108,TRADE,2_YEAR,25560,2,1,0,A,6057940000054200,12580
06:55:23:242468 20180108,TRADE,2_YEAR,25560,1,1,1,B,60579400000541E8,12585
06:55:23:242468 20180108,TRADE,2_YEAR,25560,5,1,0,A,6057940000054202,12586
06:55:23:242468 20180108,TRADE,2_YEAR,25560,4,1,1,B,60579400000541FB,12587
06:55:42:321703 20180108,TRADE,2_YEAR,25560,6,1,0,A,6057940000054213,12659
06:55:42:321703 20180108,TRADE,2_YEAR,25560,15,1,1,B,605794000005449C,12660
06:55:42:321703 20180108,TRADE,2_YEAR,25560,2,1,0,A,6057940000054218,12661
06:55:42:321703 20180108,TRADE,2_YEAR,25560,7,1,0,A,605794000005432B,12662
06:59:56:269034 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000544CB,12804
06:59:56:269034 20180108,TRADE,2_YEAR,25560,1,1,1,A,60579400000552FD,12805
07:00:07:563239 20180108,TRADE,2_YEAR,25560,3,1,0,A,6057940000055371,12846
07:00:07:563239 20180108,TRADE,2_YEAR,25560,3,1,1,B,6057940000055E48,12847
07:00:07:563451 20180108,TRADE,2_YEAR,25560,7,1,0,A,6057940000055371,12852
07:00:07:563451 20180108,TRADE,2_YEAR,25560,7,1,1,B,6057940000055E51,12853
07:00:07:563530 20180108,TRADE,2_YEAR,25560,1,1,0,A,6057940000055371,12856
07:00:07:563530 20180108,TRADE,2_YEAR,25560,1,1,1,B,6057940000055E53,12857
07:01:33:212573 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000566A3,13916
07:01:33:212573 20180108,TRADE,2_YEAR,25560,1,1,1,A,60579400000576CA,13917
07:01:33:212656 20180108,TRADE,2_YEAR,25560,3,1,0,B,60579400000566AD,13922
07:01:33:212656 20180108,TRADE,2_YEAR,25560,3,1,1,A,60579400000576CE,13923
07:06:07:212836 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000005788F,14348
07:06:07:212836 20180108,TRADE,2_YEAR,25560,3,1,1,A,605794000005AD7A,14349
07:06:07:212836 20180108,TRADE,2_YEAR,25560,1,1,0,B,6057940000057F0A,14350
07:17:33:132394 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000005AD7F,15089
07:17:33:132394 20180108,TRADE,2_YEAR,25560,3,1,1,B,60579400000614B2,15090
07:17:33:132394 20180108,TRADE,2_YEAR,25560,1,1,0,A,605794000005AE03,15091
07:17:33:132775 20180108,TRADE,2_YEAR,25560,1,1,0,A,605794000005AD7F,15100
07:17:33:132775 20180108,TRADE,2_YEAR,25560,1,1,1,B,60579400000614DA,15101
07:17:47:151532 20180108,TRADE,2_YEAR,25560,6,1,0,A,605794000005AF3E,15135
07:17:47:151532 20180108,TRADE,2_YEAR,25560,50,1,1,B,605794000006172F,15136
07:17:47:151532 20180108,TRADE,2_YEAR,25560,17,1,0,A,605794000005B21C,15137
07:17:47:151532 20180108,TRADE,2_YEAR,25560,5,1,0,A,605794000006074A,15138
07:17:47:151532 20180108,TRADE,2_YEAR,25560,3,1,0,A,60579400000608A5,15139
07:17:47:151532 20180108,TRADE,2_YEAR,25560,2,1,0,A,6057940000061573,15140
07:17:47:151532 20180108,TRADE,2_YEAR,25560,2,1,0,A,6057940000061574,15141
07:17:47:151532 20180108,TRADE,2_YEAR,25560,12,1,0,A,6057940000061575,15142
07:17:47:151532 20180108,TRADE,2_YEAR,25560,1,1,0,A,6057940000061576,15143
07:17:47:151532 20180108,TRADE,2_YEAR,25560,2,1,0,A,6057940000061578,15144
07:17:47:151727 20180108,TRADE,2_YEAR,25560,2,1,0,A,6057940000061578,15149
07:17:47:151727 20180108,TRADE,2_YEAR,25560,6,1,1,B,6057940000061735,15150
07:17:47:151727 20180108,TRADE,2_YEAR,25560,4,1,0,A,6057940000061579,15151
07:17:47:154477 20180108,TRADE,2_YEAR,25560,2,1,1,B,6057940000061738,15180
07:17:47:154477 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000006176D,15181
07:17:47:154574 20180108,TRADE,2_YEAR,25560,6,1,1,B,6057940000061738,15184
07:17:47:154574 20180108,TRADE,2_YEAR,25560,6,1,0,A,605794000006176E,15185
07:17:47:154598 20180108,TRADE,2_YEAR,25560,3,1,1,B,6057940000061738,15188
07:17:47:154598 20180108,TRADE,2_YEAR,25560,3,1,0,A,605794000006176F,15189
07:18:06:998308 20180108,TRADE,2_YEAR,25560,10,1,0,B,60579400000618E0,15235
07:18:06:998308 20180108,TRADE,2_YEAR,25560,11,1,1,A,60579400000618F1,15236
07:18:06:998308 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000618EB,15237
07:18:06:998382 20180108,TRADE,2_YEAR,25560,5,1,0,B,60579400000618EB,15241
07:18:06:998382 20180108,TRADE,2_YEAR,25560,5,1,1,A,60579400000618F4,15242
07:18:23:334927 20180108,TRADE,2_YEAR,25560,2,1,0,A,60579400000618F7,15280
07:18:23:334927 20180108,TRADE,2_YEAR,25560,2,1,1,B,6057940000061A27,15281
07:18:23:335224 20180108,TRADE,2_YEAR,25560,2,1,1,B,6057940000061A27,15291
07:18:23:335224 20180108,TRADE,2_YEAR,25560,2,1,0,A,6057940000061A36,15292
07:18:23:335294 20180108,TRADE,2_YEAR,25560,1,1,1,B,6057940000061A27,15296
07:18:23:335294 20180108,TRADE,2_YEAR,25560,1,1,0,A,6057940000061A39,15297
07:18:42:229152 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000061BCA,15333
07:18:42:229152 20180108,TRADE,2_YEAR,25560,2,1,1,A,6057940000061BD7,15334
07:18:42:229190 20180108,TRADE,2_YEAR,25560,1,1,0,B,6057940000061BD6,15338
07:18:42:229190 20180108,TRADE,2_YEAR,25560,1,1,1,A,6057940000061BDA,15339
07:18:53:739008 20180108,TRADE,2_YEAR,25560,4,1,0,B,6057940000061CFE,15361
07:18:53:739008 20180108,TRADE,2_YEAR,25560,4,1,1,A,6057940000061D07,15362
07:18:53:739053 20180108,TRADE,2_YEAR,25560,4,1,0,B,6057940000061CFE,15366
07:18:53:739053 20180108,TRADE,2_YEAR,25560,4,1,1,A,6057940000061D0A,15367
07:18:53:739077 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000061CFE,15370
07:18:53:739077 20180108,TRADE,2_YEAR,25560,2,1,1,A,6057940000061D0B,15371
07:19:05:748441 20180108,TRADE,2_YEAR,25560,2,1,0,B,60579400000620B2,15463
07:19:05:748441 20180108,TRADE,2_YEAR,25560,2,1,1,A,60579400000620CC,15464
07:19:05:775175 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000006212B,15499
07:19:05:775175 20180108,TRADE,2_YEAR,25560,1,1,1,A,6057940000062132,15500
07:19:41:145912 20180108,TRADE,2_YEAR,25560,14,1,0,A,6057940000062273,15588
07:19:41:145912 20180108,TRADE,2_YEAR,25560,16,1,1,B,60579400000624D9,15589
07:19:41:145912 20180108,TRADE,2_YEAR,25560,2,1,0,A,6057940000062284,15590
07:19:45:998332 20180108,TRADE,2_YEAR,25560,36,1,0,A,6057940000062273,15597
07:19:45:998332 20180108,TRADE,2_YEAR,25560,36,1,1,B,60579400000625AE,15598
07:19:49:725704 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000625B5,15654
07:19:49:725704 20180108,TRADE,2_YEAR,25560,1,1,1,A,605794000006266F,15655
07:19:49:726579 20180108,TRADE,2_YEAR,25560,3,1,0,B,60579400000625B5,15669
07:19:49:726579 20180108,TRADE,2_YEAR,25560,7,1,1,A,6057940000062682,15670
07:19:49:726579 20180108,TRADE,2_YEAR,25560,4,1,0,B,60579400000625B8,15671
07:19:49:726698 20180108,TRADE,2_YEAR,25560,3,1,0,B,60579400000625B8,15681
07:19:49:726698 20180108,TRADE,2_YEAR,25560,13,1,1,A,6057940000062685,15682
07:19:49:726698 20180108,TRADE,2_YEAR,25560,4,1,0,B,60579400000625C2,15683
07:19:49:726698 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000625E7,15684
07:19:49:726698 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000625F3,15685
07:19:49:726698 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000062678,15686
07:19:49:726698 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000062679,15687
07:22:45:975287 20180108,TRADE,2_YEAR,25560,3,1,0,B,6057940000063A05,15999
07:22:45:975287 20180108,TRADE,2_YEAR,25560,8,1,1,A,6057940000063A1F,16000
07:22:45:975287 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000063A08,16001
07:22:45:975287 20180108,TRADE,2_YEAR,25560,3,1,0,B,6057940000063A0C,16002
07:22:50:173638 20180108,TRADE,2_YEAR,25560,1,1,0,B,6057940000063B06,16054
07:22:50:173638 20180108,TRADE,2_YEAR,25560,1,1,1,A,6057940000063B25,16055
07:23:00:164811 20180108,TRADE,2_YEAR,25560,6,1,0,B,6057940000063CEF,16153
07:23:00:164811 20180108,TRADE,2_YEAR,25560,6,1,1,A,6057940000063CF2,16154
07:24:04:667243 20180108,TRADE,2_YEAR,25560,10,1,0,A,6057940000063DC0,16235
07:24:04:667243 20180108,TRADE,2_YEAR,25560,10,1,1,B,60579400000640FE,16236
07:24:04:667290 20180108,TRADE,2_YEAR,25560,8,1,0,A,6057940000063DC0,16240
07:24:04:667290 20180108,TRADE,2_YEAR,25560,8,1,1,B,6057940000064101,16241
07:29:27:011279 20180108,TRADE,2_YEAR,25560,1,1,0,A,6057940000063DC0,16626
07:29:27:011279 20180108,TRADE,2_YEAR,25560,1,1,1,B,6057940000066819,16627
07:34:47:749704 20180108,TRADE,2_YEAR,25560,12,1,0,A,6057940000063DC0,16961
07:34:47:749704 20180108,TRADE,2_YEAR,25560,16,1,1,B,6057940000068E26,16962
07:34:47:749704 20180108,TRADE,2_YEAR,25560,1,1,0,A,6057940000065B03,16963
07:34:47:749704 20180108,TRADE,2_YEAR,25560,3,1,0,A,6057940000068B7B,16964
07:34:47:749846 20180108,TRADE,2_YEAR,25560,1,1,0,A,6057940000063DC0,16968
07:34:47:749846 20180108,TRADE,2_YEAR,25560,1,1,1,B,6057940000068E2A,16969
07:34:47:749880 20180108,TRADE,2_YEAR,25560,3,1,0,A,6057940000063DC0,16972
07:34:47:749880 20180108,TRADE,2_YEAR,25560,3,1,1,B,6057940000068E2C,16973
07:34:58:529057 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000068F61,17002
07:34:58:529057 20180108,TRADE,2_YEAR,25560,2,1,1,A,6057940000068F7A,17003
07:35:12:923768 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000691BA,17071
07:35:12:923768 20180108,TRADE,2_YEAR,25560,1,1,1,A,60579400000691EE,17072
07:35:12:924395 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000691BA,17076
07:35:12:924395 20180108,TRADE,2_YEAR,25560,1,1,1,A,60579400000691F5,17077
07:35:16:633275 20180108,TRADE,2_YEAR,25560,3,1,0,B,6057940000069393,17111
07:35:16:633275 20180108,TRADE,2_YEAR,25560,3,1,1,A,60579400000693ED,17112
07:35:16:638692 20180108,TRADE,2_YEAR,25560,1,1,0,B,6057940000069393,17116
07:35:16:638692 20180108,TRADE,2_YEAR,25560,1,1,1,A,60579400000693F2,17117
07:35:16:649833 20180108,TRADE,2_YEAR,25560,4,1,0,B,6057940000069393,17125
07:35:16:649833 20180108,TRADE,2_YEAR,25560,4,1,1,A,60579400000693F9,17126
07:35:16:657191 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000069393,17135
07:35:16:657191 20180108,TRADE,2_YEAR,25560,8,1,1,A,60579400000693FE,17136
07:35:16:657191 20180108,TRADE,2_YEAR,25560,5,1,0,B,6057940000069398,17137
07:35:16:657191 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000693D0,17138
07:35:16:667740 20180108,TRADE,2_YEAR,25560,2,1,1,A,60579400000693FE,17157
07:35:16:667740 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000069419,17158
07:43:56:790572 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000069477,17613
07:43:56:790572 20180108,TRADE,2_YEAR,25560,6,1,1,A,605794000006DDAA,17614
07:43:56:790572 20180108,TRADE,2_YEAR,25560,2,1,0,B,60579400000694AF,17615
07:43:56:790572 20180108,TRADE,2_YEAR,25560,2,1,0,B,60579400000694B1,17616
07:43:56:790651 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000694B4,17630
07:43:56:790651 20180108,TRADE,2_YEAR,25560,130,1,1,A,605794000006DDB2,17631
07:43:56:790651 20180108,TRADE,2_YEAR,25560,2,1,0,B,60579400000694B7,17632
07:43:56:790651 20180108,TRADE,2_YEAR,25560,2,1,0,B,60579400000694BD,17633
07:43:56:790651 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000694D2,17634
07:43:56:790651 20180108,TRADE,2_YEAR,25560,3,1,0,B,605794000006952C,17635
07:43:56:790651 20180108,TRADE,2_YEAR,25560,1,1,0,B,60579400000696EC,17636
07:43:56:790651 20180108,TRADE,2_YEAR,25560,3,1,0,B,6057940000069827,17637
07:43:56:790651 20180108,TRADE,2_YEAR,25560,1,1,0,B,6057940000069941,17638
07:43:56:790651 20180108,TRADE,2_YEAR,25560,25,1,0,B,605794000006A4E9,17639
07:43:56:790651 20180108,TRADE,2_YEAR,25560,3,1,0,B,605794000006D8FB,17640
07:43:56:790651 20180108,TRADE,2_YEAR,25560,88,1,0,B,605794000006DDA2,17641
07:44:03:394101 20180108,TRADE,2_YEAR,25560,8,1,0,A,605794000006DDC4,17753
07:44:03:394101 20180108,TRADE,2_YEAR,25560,46,1,1,B,605794000006E19E,17754
07:44:03:394101 20180108,TRADE,2_YEAR,25560,1,1,0,A,605794000006DDDC,17755
07:44:03:394101 20180108,TRADE,2_YEAR,25560,10,1,0,A,605794000006DDDE,17756
07:44:03:394101 20180108,TRADE,2_YEAR,25560,12,1,0,A,605794000006DDE4,17757
07:44:03:394101 20180108,TRADE,2_YEAR,25560,1,1,0,A,605794000006DDE6,17758
07:44:03:394101 20180108,TRADE,2_YEAR,25560,12,1,0,A,605794000006DDE7,17759
07:44:03:394101 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000006DDEC,17760
07:44:07:452938 20180108,TRADE,2_YEAR,25560,10,1,0,A,605794000006E12B,17783
07:44:07:452938 20180108,TRADE,2_YEAR,25560,12,1,1,B,605794000006E21C,17784
07:44:07:452938 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000006E1AE,17785
07:44:07:453082 20180108,TRADE,2_YEAR,25560,3,1,0,A,605794000006E216,17789
07:44:07:453082 20180108,TRADE,2_YEAR,25560,3,1,1,B,605794000006E220,17790
07:44:07:454206 20180108,TRADE,2_YEAR,25560,5,1,1,B,605794000006E222,17808
07:44:07:454206 20180108,TRADE,2_YEAR,25560,5,1,0,A,605794000006E238,17809
07:44:11:456000 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000006E273,17879
07:44:11:456000 20180108,TRADE,2_YEAR,25560,4,1,1,B,605794000006E2D6,17880
07:44:11:456000 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000006E274,17881
07:44:11:456280 20180108,TRADE,2_YEAR,25560,4,1,1,B,605794000006E2D6,17894
07:44:11:456280 20180108,TRADE,2_YEAR,25560,4,1,0,A,605794000006E2E7,17895
07:44:11:456299 20180108,TRADE,2_YEAR,25560,1,1,1,B,605794000006E2D6,17898
07:44:11:456299 20180108,TRADE,2_YEAR,25560,1,1,0,A,605794000006E2E8,17899
07:44:13:527117 20180108,TRADE,2_YEAR,25560,2,1,1,B,605794000006E391,17933
07:44:13:527117 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000006E396,17934
07:44:13:527266 20180108,TRADE,2_YEAR,25560,6,1,1,B,605794000006E391,17943
07:44:13:527266 20180108,TRADE,2_YEAR,25560,6,1,0,A,605794000006E3AA,17944
07:44:13:527289 20180108,TRADE,2_YEAR,25560,1,1,1,B,605794000006E391,17948
07:44:13:527289 20180108,TRADE,2_YEAR,25560,1,1,0,A,605794000006E3AC,17949
07:44:13:527423 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000006E3B9,17955
07:44:13:527423 20180108,TRADE,2_YEAR,25560,2,1,1,B,605794000006E3BC,17956
07:44:13:527556 20180108,TRADE,2_YEAR,25560,2,1,1,B,605794000006E3BC,17963
07:44:13:527556 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000006E3CF,17964
07:44:14:506686 20180108,TRADE,2_YEAR,25560,6,1,1,B,605794000006E468,18027
07:44:14:506686 20180108,TRADE,2_YEAR,25560,10,1,0,A,605794000006E4AC,18028
07:44:14:506686 20180108,TRADE,2_YEAR,25560,2,1,1,B,605794000006E480,18029
07:44:14:506686 20180108,TRADE,2_YEAR,25560,2,1,1,B,605794000006E483,18030
07:44:14:532785 20180108,TRADE,2_YEAR,25560,5,1,0,A,605794000006E4AC,18051
07:44:14:532785 20180108,TRADE,2_YEAR,25560,5,1,1,B,605794000006E4D7,18052
07:44:14:532812 20180108,TRADE,2_YEAR,25560,2,1,0,A,605794000006E4AC,18055
07:44:14:532812 20180108,TRADE,2_YEAR,25560,2,1,1,B,605794000006E4D8,18056
07:44:14:532828 20180108,TRADE,2_YEAR,25560,4,1,0,A,605794000006E4AC,18059
07:44:14:532828 20180108,TRADE,2_YEAR,25560,4,1,1,B,605794000006E4D9,18060
07:44:14:532841 20180108,TRADE,2_YEAR,25560,4,1,0,A,605794000006E4AC,18063
07:44:14:532841 20180108,TRADE,2_YEAR,25560,4,1,1,B,605794000006E4DA,18064
07:59:51:592382 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000006E504,18911
07:59:51:592382 20180108,TRADE,2_YEAR,25560,14,1,1,A,6057940000074438,18912
07:59:51:592382 20180108,TRADE,2_YEAR,25560,3,1,0,B,605794000006E50B,18913
07:59:51:592382 20180108,TRADE,2_YEAR,25560,5,1,0,B,605794000006E50C,18914
07:59:51:592382 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000006E532,18915
07:59:51:592382 20180108,TRADE,2_YEAR,25560,3,1,0,B,605794000006E546,18916
08:07:46:730174 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000006E548,19764
08:07:46:730174 20180108,TRADE,2_YEAR,25560,18,1,1,A,60579400000792FB,19765
08:07:46:730174 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000006E54B,19766
08:07:46:730174 20180108,TRADE,2_YEAR,25560,6,1,0,B,605794000006E54C,19767
08:07:46:730174 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000006E5C2,19768
08:07:46:730174 20180108,TRADE,2_YEAR,25560,7,1,0,B,605794000006E609,19769
08:07:50:831085 20180108,TRADE,2_YEAR,25560,7,1,0,B,6057940000072146,19807
08:07:50:831085 20180108,TRADE,2_YEAR,25560,7,1,1,A,6057940000079593,19808
08:08:17:450514 20180108,TRADE,2_YEAR,25560,7,1,0,B,6057940000072146,19825
08:08:17:450514 20180108,TRADE,2_YEAR,25560,7,1,1,A,605794000007970C,19826
08:08:17:450772 20180108,TRADE,2_YEAR,25560,1,1,0,B,6057940000072B9C,19845
08:08:17:450772 20180108,TRADE,2_YEAR,25560,32,1,1,A,6057940000079714,19846
08:08:17:450772 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000073447,19847
08:08:17:450772 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000007390F,19848
08:08:17:450772 20180108,TRADE,2_YEAR,25560,3,1,0,B,6057940000073A39,19849
08:08:17:450772 20180108,TRADE,2_YEAR,25560,3,1,0,B,6057940000074442,19850
08:08:17:450772 20180108,TRADE,2_YEAR,25560,3,1,0,B,60579400000773B8,19851
08:08:17:450772 20180108,TRADE,2_YEAR,25560,4,1,0,B,60579400000788BD,19852
08:08:17:450772 20180108,TRADE,2_YEAR,25560,1,1,0,B,6057940000078A17,19853
08:08:17:450772 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000079308,19854
08:08:17:450772 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000007930D,19855
08:08:17:450772 20180108,TRADE,2_YEAR,25560,2,1,0,B,605794000007930F,19856
08:08:17:450772 20180108,TRADE,2_YEAR,25560,2,1,0,B,6057940000079681,19857
08:08:17:450772 20180108,TRADE,2_YEAR,25560,5,1,0,B,60579400000796AC,19858
08:08:25:129625 20180108,TRADE,2_YEAR,25560,13,1,0,A,6057940000079727,19955
08:08:25:129625 20180108,TRADE,2_YEAR,25560,29,1,1,B,6057940000079864,19956
08:08:25:129625 20180108,TRADE,2_YEAR,25560,11,1,0,A,6057940000079755,19957
08:08:25:129625 20180108,TRADE,2_YEAR,25560,5,1,0,A,60579400000797D8,19958
08:08:25:129692 20180108,TRADE,2_YEAR,25560,11,1,0,A,6057940000079727,19962
08:08:25:129692 20180108,TRADE,2_YEAR,25560,11,1,1,B,6057940000079867,19963
08:22:31:221984 20180108,TRADE,2_YEAR,25560,6,1,0,B,6057940000079878,21219
08:22:31:221984 20180108,TRADE,2_YEAR,25560,10,1,1,A,6057940000082133,21220
08:22:31:221984 20180108,TRADE,2_YEAR,25560,3,1,0,B,605794000007988B,21221
08:22:31:221984 20180108,TRADE,2_YEAR,25560,1,1,0,B,605794000007988F,21222
08:30:18:886106 20180108,TRADE,2_YEAR,25562,12,1,0,A,605794000000B82D,22166
08:30:18:886106 20180108,TRADE,2_YEAR,25562,131,1,1,B,6057940000089C82,22167
08:30:18:886106 20180108,TRADE,2_YEAR,25562,2,1,0,A,605794000000C339,22168
08:30:18:886106 20180108,TRADE,2_YEAR,25562,10,1,0,A,605794000000CA11,22169
08:30:18:886106 20180108,TRADE,2_YEAR,25562,6,1,0,A,605794000000F45B,22170
08:30:18:886106 20180108,TRADE,2_YEAR,25562,12,1,0,A,605794000001DE29,22171
08:30:18:886106 20180108,TRADE,2_YEAR,25562,8,1,0,A,605794000004AB1A,22172
08:30:18:886106 20180108,TRADE,2_YEAR,25562,5,1,0,A,605794000005F303,22173
08:30:18:886106 20180108,TRADE,2_YEAR,25562,1,1,0,A,60579400000634C6,22174
08:30:18:886106 20180108,TRADE,2_YEAR,25562,7,1,0,A,60579400000641AD,22175
