Date,Currency,Description,Producer,Record,Bid,Ask,Bid Yield %,Ask Yield %,Maturity Date,Coupon,Last Trade Price,Last Trade Size mm,Mid Yield %,Bid Size mm,Ask Size mm,Duration,Total Volume mm,Dollar Flow,Close,High,Low,Open,VWAP,VWAY %,Best Ask Size1,Best Ask Size2,Best Ask Size3,Best Ask Size4,Best Ask Size5,Best Ask1,Best Ask2,Best Ask3,Best Ask4,Best Ask5,Best Bid Size1,Best Bid Size2,Best Bid Size3,Best Bid Size4,Best Bid Size5,Best Bid1,Best Bid2,Best Bid3,Best Bid4,Best Bid5,Sequence
08/01/2018 03:02:51.647,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,735
08/01/2018 03:02:53.335,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,736
08/01/2018 03:02:53.772,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,398,,,,,,,,,,398,,,,,,,,,,,425,,,,,,,,,737
08/01/2018 03:02:53.960,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,197,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,738
08/01/2018 03:02:55.319,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,739
08/01/2018 03:02:55.335,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,740
08/01/2018 03:02:56.351,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,741
08/01/2018 03:02:57.257,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,55,409,,,,,,,,,,409,477,369,362,,,,,,,55,421,324,323,,,,,,,742
08/01/2018 03:02:57.273,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,44,415,,,,,,,,,,415,,,,,,,,,,44,,,,,,,,,,743
08/01/2018 03:03:00.179,USD,2YR NOTE,US_500,2_YEAR,99.8203125,0,,<blank>,,,,,1.968,<blank>,<blank>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744
08/01/2018 03:03:00.195,USD,2YR NOTE,US_500,2_YEAR,99.8203125,,,,,,,,,6,,,,,,,,,,,,415,477,369,362,,99.828125,99.8359375,99.84375,99.8515625,6,,,,,,,,,,745
08/01/2018 03:03:00.195,USD,2YR NOTE,US_500,2_YEAR,99.8203125,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746
08/01/2018 03:03:00.195,USD,2YR NOTE,US_500,2_YEAR,99.8203125,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747
08/01/2018 03:03:00.257,USD,2YR NOTE,US_500,2_YEAR,99.8203125,,,,,,,,,38,,,,,,,,,,,,45,527,462,369,,99.8203125,99.828125,99.8359375,99.84375,,425,332,,,,,,,,748
08/01/2018 03:03:00.398,USD,2YR NOTE,US_500,2_YEAR,99.8203125,,,,,,,,,38,,,,,,,,,,,,,,468,375,,,,,,,428,,329,329,,,,,,749
08/01/2018 03:03:00.398,USD,2YR NOTE,US_500,2_YEAR,99.8203125,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750
08/01/2018 03:03:00.804,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,,,,,,,,751
08/01/2018 03:03:00.866,USD,2YR NOTE,US_500,2_YEAR,99.8203125,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752
08/01/2018 03:03:01.820,USD,2YR NOTE,US_500,2_YEAR,99.8203125,,,,,,,,,38,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,753
08/01/2018 03:03:03.288,USD,2YR NOTE,US_500,2_YEAR,99.8125,99.8203125,1.972,1.968,,,99.8203125,38,1.97,428,60,1.925779,284,,,,,,99.8287,1.96466,60,527,460,375,368,99.8203125,99.828125,99.8359375,99.84375,99.8515625,428,332,329,,369,99.8125,99.8046875,99.796875,99.7890625,99.78125,754
08/01/2018 03:03:04.101,USD,2YR NOTE,US_500,2_YEAR,99.8125,99.8203125,,,,,,,,428,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755
08/01/2018 03:03:04.476,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,99.8203125,,,,,537,,,,,,,,,,,,,,,,,,,756
08/01/2018 03:03:09.710,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,527,,,,,,,,,,,,,,,,,,,757
08/01/2018 03:03:09.710,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,513,,,,,,,,,,,,,,,,,,,758
08/01/2018 03:03:16.992,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,523,,,,,,,,,,,,,,,,,,,759
08/01/2018 03:03:25.180,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,438,,,,,,,,,,,,517,,,,,,,,,438,338,,,,,,,,,760
08/01/2018 03:03:25.320,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,,,,,,,761
08/01/2018 03:03:25.398,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,524,,368,,,,,,,,,,,,,,,,,762
08/01/2018 03:03:25.476,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,428,,,,,,,,,,,,,,,,,,,,,428,,,,,,,,,,763
08/01/2018 03:03:27.008,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,764
08/01/2018 03:03:27.133,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,517,,375,,,,,,,,,,,,,,,,,765
08/01/2018 03:03:27.836,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,524,,368,,,,,,,,,,,,,,,,,766
08/01/2018 03:03:31.383,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,517,,375,,,,,,,,,,,,,,,,,767
08/01/2018 03:03:32.695,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,524,,368,,,,,,,,,,,,,,,,,768
08/01/2018 03:03:36.102,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,66,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,769
08/01/2018 03:03:43.852,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,60,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,770
08/01/2018 03:03:44.836,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,517,,375,,,,,,,,,,,,,,,,,771
08/01/2018 03:03:45.227,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,524,,368,,,,,,,,,,,,,,,,,772
08/01/2018 03:03:58.274,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,427,,,,,,,,,,,,,,,,,,,,,427,,,,,,,,,,773
08/01/2018 03:03:58.681,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,322,,,,,,,,,,322,,,,,,,,,,,,,,,,,,,,774
08/01/2018 03:03:58.681,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,328,,,,,,,,,,328,,,,,,,,,,,,,,,,,,,,775
08/01/2018 03:03:58.868,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,322,,,,,,,,,,322,,,,,,,,,,,,,,,,,,,,776
08/01/2018 03:04:00.540,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,517,,375,,,,,,,,,,,,,,,,,777
08/01/2018 03:04:00.852,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,524,,368,,,,,,,,,,,,,,,,,778
08/01/2018 03:04:01.509,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,,,,,,,,,,779
08/01/2018 03:04:01.587,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780
08/01/2018 03:04:07.946,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,474,,,,,,,,,,,,,,,,,,,781
08/01/2018 03:04:10.696,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,329,,,,,,,,,,329,,459,,,,,,,,,,,,,,,,,,782
08/01/2018 03:04:11.822,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,323,,,,,,,,,,323,,460,,,,,,,,,,,,,,,,,,783
08/01/2018 03:04:14.181,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,427,,,,,,,,,,,,,,,,,,,,,427,,,,,,,,,,784
08/01/2018 03:04:30.791,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,437,,,,,,,,,,,,,,,,,,,,,437,,,,,,,,,,785
08/01/2018 03:04:35.650,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,427,,,,,,,,,,,,,,,,,,,,,427,,,,,,,,,,786
08/01/2018 03:04:48.682,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,429,,,,,,,,,,,,,,,,,,,,,429,,,,,,,,,,787
08/01/2018 03:04:48.869,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,394,332,,,,,,,,,,332,,,,,,,,,,394,356,,,,,,,,,788
08/01/2018 03:04:49.073,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,381,344,,,,,,,,,,344,427,369,358,,,,,,,381,370,326,,,,,,,,789
08/01/2018 03:04:49.073,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,383,329,,,,,,,,,,329,472,,,,,,,,,383,371,,,,,,,,,790
08/01/2018 03:04:49.260,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,,,,,,,791
08/01/2018 03:04:49.494,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,381,332,,,,,,,,,,332,434,,,,,,,,,381,371,,,,,,,,,792
08/01/2018 03:04:49.494,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,401,404,,,,,,,,,,404,,,,,,,,,,401,375,,,,,,,,,793
08/01/2018 03:04:49.932,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,425,,,,,,,,,,425,,,,,,,,,,,,,,,,,,,,794
08/01/2018 03:04:50.104,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,393,452,,,,,,,,,,452,494,379,,,,,,,,393,376,,,,,,,,,795
08/01/2018 03:04:51.619,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,442,,,,,,,,,,442,,,,,,,,,,,,,,,,,,,,796
08/01/2018 03:04:51.869,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,514,,,,,,,,,,,,,,,,,,,797
08/01/2018 03:04:59.026,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,395,401,,,,,,,,,,401,434,459,368,,,,,,,395,371,,,,,,,,,798
08/01/2018 03:04:59.026,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,349,,,,,,,,,,349,460,,,,,,,,,,,,,,,,,,,799
08/01/2018 03:04:59.229,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,393,416,,,,,,,,,,416,523,369,358,,,,,,,393,376,,,,,,,,,800
08/01/2018 03:04:59.885,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,442,,,,,,,,,,442,,,,,,,,,,,,,,,,,,,,801
08/01/2018 03:05:00.292,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,524,379,,,,,,,,,,,,,,,,,,802
08/01/2018 03:05:02.464,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,431,,,,,,,,,,431,,,,,,,,,,,,,,,,,,,,803
08/01/2018 03:05:02.698,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,416,,,,,,,,,,416,,,,,,,,,,,,,,,,,,,,804
08/01/2018 03:05:15.386,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,383,,,,,,,,,,805
08/01/2018 03:05:15.573,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,407,,,,,,,,,,407,,,,,,,,,,,,,,,,,,,,806
08/01/2018 03:05:15.651,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,404,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,807
08/01/2018 03:05:15.823,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,393,,,,,,,,,,,,,,,,,,,,,393,,,,,,,,,,808
08/01/2018 03:05:15.964,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,383,,,,,,,,,,809
08/01/2018 03:05:17.714,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,393,,,,,,,,,,,,,,,,,,,,,393,,,,,,,,,,810
08/01/2018 03:05:19.902,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,383,,,,,,,,,,811
08/01/2018 03:05:24.620,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,405,,,,,,,,,,405,,,,,,,,,,,,,,,,,,,,812
08/01/2018 03:05:30.136,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,431,,,,,,,,,,431,,,,,,,,,,,,,,,,,,,,813
08/01/2018 03:05:38.121,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,446,,,,,,,,,,446,,,,,,,,,,,,,,,,,,,,814
08/01/2018 03:05:58.653,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,451,,,,,,,,,,451,,,,,,,,,,,,,,,,,,,,815
08/01/2018 03:06:00.215,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,380,,,,,,,,,,,,,,,,,,816
08/01/2018 03:06:00.465,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,424,,,,,,,,,,424,,,,,,,,,,,373,329,,,,,,,,817
08/01/2018 03:06:07.872,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,411,,,,,,,,,,411,530,,,,,,,,,,367,,,,,,,,,818
08/01/2018 03:06:08.059,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,407,330,,,,,,,,,,330,478,391,367,,,,,,,407,333,,,,,,,,,819
08/01/2018 03:06:08.981,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,431,,,,,,,,,,,,,,,,,,820
08/01/2018 03:06:09.809,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,408,329,,,,,,,,,,329,468,,,,,,,,,408,339,,,,,,,,,821
08/01/2018 03:06:09.809,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,417,,,,,,,,,,,,466,,,,,,,,,417,,,,,,,,,,822
08/01/2018 03:06:11.153,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,437,,,,,,,,,,,,,451,,,,,,,,437,,,,,,,,,,823
08/01/2018 03:06:13.059,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,438,,,,,,,,,,,,,,,,,,,,,438,,,,,,,,,,824
08/01/2018 03:06:54.701,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,825
08/01/2018 03:06:54.982,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,428,,,,,,,,,,,,,,,,,,,,,428,,,,,,,,,,826
08/01/2018 03:06:57.701,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,438,,,,,,,,,,,,,,,,,,,,,438,,,,,,,,,,827
08/01/2018 03:07:25.186,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,439,330,,,,,,,,,,330,467,452,368,369,,,,,,439,340,330,323,370,,,,,,828
08/01/2018 03:07:25.983,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,829
08/01/2018 03:07:28.608,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,434,,,,,,,,,,,,,,,,,,,,,434,,,,,,,,,,830
08/01/2018 03:07:28.655,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,432,,,,,,,,,,,,,,,,,,,,,432,,,,,,,,,,831
08/01/2018 03:07:29.671,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,434,,,,,,,,,,,,,,,,,,,,,434,,,,,,,,,,832
08/01/2018 03:07:35.327,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,432,,,,,,,,,,,,,,,,,,,,,432,,,,,,,,,,833
08/01/2018 03:07:35.343,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,434,,,,,,,,,,,,,,,,,,,,,434,,,,,,,,,,834
08/01/2018 03:07:39.812,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,477,,,,,,,,,,,,,,,,,,,835
08/01/2018 03:07:40.015,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,467,,,,,,,,,,,,,,,,,,,836
08/01/2018 03:07:56.734,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,,,,,,,,,837
08/01/2018 03:07:57.531,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,446,,,,,,,,,,,,,,,,,,,838
08/01/2018 03:08:02.406,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,436,,,,,,,,,,,,,,,,,,,,,436,,,,,,,,,,839
08/01/2018 03:08:02.969,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,426,,,,,,,,,,,,,,,,,,,840
08/01/2018 03:08:03.156,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,406,,,,,,,,,,,,,,,,,,,841
08/01/2018 03:08:03.156,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,426,,,,,,,,,,,,,,,,,,,842
08/01/2018 03:08:16.656,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,333,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,843
08/01/2018 03:08:17.031,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,330,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,844
08/01/2018 03:08:30.407,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,434,,,,,,,,,,,,,,,,,,,,,434,,,,,,,,,,845
08/01/2018 03:08:30.407,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,433,,,,,,,,,,,,,,,,,,,,,433,,,,,,,,,,846
08/01/2018 03:09:02.580,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,431,,,,,,,,,,,,,,,,,,,,,431,,,,,,,,,,847
08/01/2018 03:09:57.190,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,421,,,,,,,,,,,,,,,,,,,,,421,,,,,,,,,,848
08/01/2018 03:10:05.034,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,331,,,,,,,,,,331,422,,,,,,,,,,,,,,,,,,,849
08/01/2018 03:10:05.831,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,438,,,,,,,,,,,,,,,,,,,850
08/01/2018 03:10:06.159,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,432,,,,,,,,,,,,,,,,,,,851
08/01/2018 03:10:07.206,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,438,,,,,,,,,,,,,,,,,,,852
08/01/2018 03:10:07.878,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,422,,,,,,,,,,,,,,,,,,,853
08/01/2018 03:10:09.222,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,432,,,,,,,,,,,,,,,,,,,854
08/01/2018 03:10:09.300,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,418,,,,,,,,,,,,,,,,,,,,,418,,,,,,,,,,855
08/01/2018 03:10:10.050,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,856
08/01/2018 03:10:41.926,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,430,,,,,,,,,,,,426,,,,,,,,,430,,,,,,,,,,857
08/01/2018 03:10:42.067,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,441,,,,,,,,,,,,,,,,,,,,,441,,,,,,,,,,858
08/01/2018 03:10:45.129,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,330,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,859
08/01/2018 03:10:51.864,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,442,,,,,,,,,,,,,,,,,,,,,442,,,,,,,,,,860
08/01/2018 03:11:01.130,USD,2YR NOTE,US_500,2_YEAR,0,99.8203125,<blank>,1.968,,,,,1.968,<blank>,<blank>,,,,,,,,,,4,,,,,,,,,,,442,340,330,323,,99.8125,99.8046875,99.796875,99.7890625,861
08/01/2018 03:11:01.130,USD,2YR NOTE,US_500,2_YEAR,,99.8203125,,1.968,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862
08/01/2018 03:11:01.130,USD,2YR NOTE,US_500,2_YEAR,,99.8203125,,1.968,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863
08/01/2018 03:11:01.130,USD,2YR NOTE,US_500,2_YEAR,,99.8203125,,1.968,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864
08/01/2018 03:11:01.130,USD,2YR NOTE,US_500,2_YEAR,,99.8203125,,1.968,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865
08/01/2018 03:11:01.177,USD,2YR NOTE,US_500,2_YEAR,,99.8203125,,1.968,,,,,,,16,,,,,,,,,,16,422,450,,,,,,,,,434,,,,,,,,,866
08/01/2018 03:11:01.286,USD,2YR NOTE,US_500,2_YEAR,,99.8203125,,1.968,,,,,,,16,,,,,,,,,,,,,,,,,,,,,438,,338,,,,,,,867
08/01/2018 03:11:02.833,USD,2YR NOTE,US_500,2_YEAR,,99.8203125,,1.968,,,,,,,16,,,,,,,,,,,,452,367,,,,,,,,440,,,,,,,,,868
08/01/2018 03:11:02.833,USD,2YR NOTE,US_500,2_YEAR,,99.8203125,,1.968,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869
08/01/2018 03:11:04.177,USD,2YR NOTE,US_500,2_YEAR,99.8125,99.8203125,1.972,1.968,,,99.8203125,16,1.97,440,312,,300,,,,,,99.8282,1.96485,312,,,,,,,,,,440,340,338,323,370,,99.8046875,99.796875,99.7890625,99.78125,870
08/01/2018 03:11:05.005,USD,2YR NOTE,US_500,2_YEAR,99.8125,99.8203125,,,,,,,,440,312,,,,,,,,,,,426,,,,,,,,,,,,,,,,,,,871
08/01/2018 03:11:06.317,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,439,,,,,,,,,,,,,,,,,,,,,439,,,,,,,,,,872
08/01/2018 03:11:06.567,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,437,,,,,,,,,,,,,,,,,,,,,437,,,,,,,,,,873
08/01/2018 03:11:06.724,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,449,,,,,,,,,,,,414,450,377,,,,,,,449,,324,,,,,,,,874
08/01/2018 03:11:08.755,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,,,,,,,,,875
08/01/2018 03:11:11.364,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,422,,369,,,,,,,,,,,,,,,,,876
08/01/2018 03:11:12.474,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,,,,,,,,,877
08/01/2018 03:11:17.333,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,437,,,,,,,,,,,,430,442,367,,,,,,,437,340,338,,,,,,,,878
08/01/2018 03:11:18.568,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,449,302,,,,,,,,,,302,422,450,369,,,,,,,449,346,324,,,,,,,,879
08/01/2018 03:11:18.693,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,415,,376,,,,,,,,,,330,,,,,,,880
08/01/2018 03:11:27.052,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,425,451,374,,,,,,,452,,,,,,,,,,881
08/01/2018 03:11:27.115,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882
08/01/2018 03:11:28.943,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,883
08/01/2018 03:11:34.740,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,301,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,884
08/01/2018 03:12:12.975,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,468,,,,,,,,,,,,,,,,,,,,,468,338,,,,,,,,,885
08/01/2018 03:12:13.413,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,886
08/01/2018 03:12:13.585,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,887
08/01/2018 03:12:13.897,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,468,,,,,,,,,,,,,,,,,,,,,468,,,,,,,,,,888
08/01/2018 03:12:14.350,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,458,,,,,,,,,,,,,,,,,,,,,458,,,,,,,,,,889
08/01/2018 03:12:14.944,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,468,,,,,,,,,,,,,,,,,,,,,468,338,,,,,,,,,890
08/01/2018 03:12:33.523,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,891
08/01/2018 03:12:37.648,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,892
08/01/2018 03:12:37.882,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,893
08/01/2018 03:12:38.632,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,894
08/01/2018 03:12:40.773,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,895
08/01/2018 03:12:48.930,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,474,,,,,,,,,,,,,,,,,,,,,474,,,,,,,,,,896
08/01/2018 03:13:00.445,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,299,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,897
